Sales_Date,Product_ID,Product_Name,Price,Cost,Sales_Quantity,Initial_Stock,End_Stock
01/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,961,944
01/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,923,923
01/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,941,929
01/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,938,936
01/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,929,924
01/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,954,947
01/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,940,940
01/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,938,936
01/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,946,939
02/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
02/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,996
02/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,982
02/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,985
02/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,996
02/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,987
02/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,995
02/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,992
02/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,990
02/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,989
03/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
03/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,996,996
03/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,982,970
03/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,985,972
03/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,996,986
03/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,987,967
03/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,995,975
03/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,992,991
03/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,990,975
03/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,989,986
04/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
04/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,996,996
04/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,970,966
04/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,972,968
04/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,986,981
04/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,967,966
04/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,975,956
04/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,991,989
04/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,975,973
04/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,986,978
05/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
05/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,996,991
05/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,966,965
05/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,968,963
05/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,981,962
05/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,966,956
05/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,956,945
05/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,989,975
05/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,973,956
05/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,978,967
06/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
06/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,991,990
06/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,965,945
06/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,963,955
06/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,962,951
06/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,956,941
06/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,945,934
06/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,975,975
06/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,956,936
06/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,967,947
07/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
07/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,990,982
07/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,945,935
07/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,955,936
07/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,951,949
07/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,941,924
07/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,934,920
07/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,975,960
07/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,936,935
07/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,947,931
08/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
08/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,982,968
08/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,935,920
08/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,936,925
08/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,949,945
08/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,924,905
08/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,920,920
08/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,960,959
08/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,935,925
08/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,931,930
09/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
09/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,994
09/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,1000
09/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,993
09/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,998
09/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,981
09/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,992
09/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,993
09/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,986
09/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,998
10/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
10/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,994,980
10/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,980
10/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,993,979
10/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,998,995
10/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,981,961
10/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,992,990
10/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,993,980
10/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,986,981
10/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,998,979
11/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
11/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,980,964
11/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,980,968
11/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,979,976
11/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,995,982
11/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,961,959
11/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,990,982
11/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,980,966
11/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,981,970
11/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,979,962
12/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
12/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,964,963
12/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,968,965
12/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,976,976
12/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,982,964
12/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,959,946
12/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,982,977
12/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,966,946
12/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,970,965
12/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,962,955
13/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
13/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,963,944
13/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,965,960
13/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,976,958
13/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,964,962
13/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,946,933
13/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,977,970
13/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,946,931
13/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,965,952
13/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,955,937
14/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
14/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,944,935
14/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,960,948
14/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,958,940
14/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,962,949
14/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,933,914
14/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,970,962
14/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,931,925
14/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,952,950
14/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,937,924
15/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
15/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,935,916
15/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,948,945
15/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,940,922
15/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,949,941
15/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,914,894
15/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,962,957
15/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,925,918
15/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,950,936
15/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,924,908
16/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
16/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,987
16/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,992
16/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,1000
16/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,992
16/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,998
16/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,980
16/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,987
16/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,981
16/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,992
17/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
17/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,987,986
17/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,992,977
17/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,997
17/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,992,989
17/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,998,990
17/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,980,967
17/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,987,971
17/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,981,974
17/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,992,977
18/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
18/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,986,973
18/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,977,973
18/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,997,995
18/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,989,978
18/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,990,970
18/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,967,947
18/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,971,956
18/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,974,964
18/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,977,958
19/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
19/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,973,973
19/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,973,970
19/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,995,993
19/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,978,974
19/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,970,962
19/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,947,939
19/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,956,954
19/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,964,953
19/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,958,942
20/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
20/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,973,961
20/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,970,959
20/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,993,993
20/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,974,973
20/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,962,951
20/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,939,932
20/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,954,941
20/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,953,946
20/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,942,928
21/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
21/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,961,942
21/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,959,954
21/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,993,985
21/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,973,959
21/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,951,933
21/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,932,912
21/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,941,922
21/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,946,928
21/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,928,910
22/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
22/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,942,931
22/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,954,953
22/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,985,979
22/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,959,956
22/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,933,922
22/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,912,910
22/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,922,921
22/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,928,925
22/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,910,902
23/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
23/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,995
23/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,995
23/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,993
23/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,1000
23/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,989
23/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,984
23/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,993
23/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,995
23/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,982
24/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
24/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,995,979
24/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,995,993
24/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,993,993
24/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,991
24/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,989,976
24/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,984,977
24/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,993,978
24/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,995,983
24/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,982,970
25/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
25/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,979,974
25/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,993,986
25/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,993,977
25/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,991,972
25/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,976,960
25/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,977,964
25/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,978,968
25/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,983,971
25/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,970,951
26/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
26/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,974,954
26/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,986,978
26/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,977,971
26/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,972,972
26/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,960,950
26/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,964,955
26/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,968,960
26/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,971,951
26/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,951,947
27/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
27/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,954,934
27/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,978,972
27/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,971,963
27/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,972,956
27/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,950,942
27/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,955,949
27/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,960,948
27/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,951,935
27/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,947,937
28/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
28/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,934,922
28/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,972,965
28/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,963,945
28/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,956,943
28/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,942,942
28/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,949,937
28/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,948,937
28/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,935,925
28/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,937,919
29/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
29/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,922,902
29/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,965,965
29/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,945,938
29/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,943,932
29/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,942,927
29/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,937,926
29/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,937,925
29/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,925,918
29/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,919,913
30/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
30/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,988
30/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,981
30/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,993
30/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,996
30/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,986
30/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,984
30/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,983
30/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,987
30/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,983
31/10/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
31/10/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,988,985
31/10/2023,P0063,Modern Baju Kurung,120.63,154.65,9,981,967
31/10/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,993,990
31/10/2023,P0066,Batik Maxi Dress,117.26,210.21,9,996,995
31/10/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,986,968
31/10/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,984,980
31/10/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,983,976
31/10/2023,P0081,Casual Baju Kurung,325.12,298.43,9,987,987
31/10/2023,P0091,Kurta with Batik Print,268.96,142.99,9,983,964
01/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
01/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,985,967
01/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,967,966
01/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,990,990
01/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,995,979
01/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,968,962
01/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,980,972
01/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,976,968
01/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,987,976
01/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,964,955
02/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
02/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,967,955
02/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,966,948
02/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,990,972
02/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,979,978
02/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,962,945
02/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,972,959
02/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,968,960
02/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,976,966
02/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,955,949
03/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
03/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,955,935
03/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,948,933
03/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,972,953
03/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,978,976
03/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,945,943
03/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,959,954
03/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,960,953
03/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,966,961
03/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,949,948
04/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
04/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,935,933
04/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,933,919
04/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,953,945
04/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,976,960
04/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,943,931
04/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,954,954
04/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,953,949
04/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,961,950
04/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,948,928
05/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
05/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,933,923
05/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,919,907
05/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,945,940
05/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,960,944
05/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,931,929
05/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,954,951
05/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,949,941
05/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,950,930
05/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,928,908
06/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
06/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,998
06/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,992
06/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,989
06/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,995
06/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,986
06/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,989
06/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,993
06/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,999
06/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,990
07/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
07/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,998,992
07/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,992,989
07/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,989,986
07/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,995,980
07/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,986,980
07/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,989,985
